frame_index,timestamp_us,time_seconds,shot_id,shot_local_frame,subtitles_active,audio_active
608,25333333,25.333333,shot_005,32,She reached out to touch the gold inlay.,audio_005
609,25375000,25.375000,shot_005,33,She reached out to touch the gold inlay.,audio_005
610,25416667,25.416667,shot_005,34,She reached out to touch the gold inlay.,audio_005
611,25458333,25.458333,shot_005,35,She reached out to touch the gold inlay.,audio_005
612,25500000,25.500000,shot_005,36,She reached out to touch the gold inlay.,audio_005
613,25541667,25.541667,shot_005,37,She reached out to touch the gold inlay.,audio_005
614,25583333,25.583333,shot_005,38,She reached out to touch the gold inlay.,audio_005
615,25625000,25.625000,shot_005,39,She reached out to touch the gold inlay.,audio_005
616,25666667,25.666667,shot_005,40,She reached out to touch the gold inlay.,audio_005
617,25708333,25.708333,shot_005,41,She reached out to touch the gold inlay.,audio_005
618,25750000,25.750000,shot_005,42,She reached out to touch the gold inlay.,audio_005
619,25791667,25.791667,shot_005,43,She reached out to touch the gold inlay.,audio_005
620,25833333,25.833333,shot_005,44,She reached out to touch the gold inlay.,audio_005
621,25875000,25.875000,shot_005,45,She reached out to touch the gold inlay.,audio_005
622,25916667,25.916667,shot_005,46,She reached out to touch the gold inlay.,audio_005
623,25958333,25.958333,shot_005,47,She reached out to touch the gold inlay.,audio_005
624,26000000,26.000000,shot_005,48,She reached out to touch the gold inlay.,audio_005
625,26041667,26.041667,shot_005,49,She reached out to touch the gold inlay.,audio_005
626,26083333,26.083333,shot_005,50,She reached out to touch the gold inlay.,audio_005
627,26125000,26.125000,shot_005,51,She reached out to touch the gold inlay.,audio_005
628,26166667,26.166667,shot_005,52,She reached out to touch the gold inlay.,audio_005
629,26208333,26.208333,shot_005,53,She reached out to touch the gold inlay.,audio_005
630,26250000,26.250000,shot_005,54,She reached out to touch the gold inlay.,audio_005
631,26291667,26.291667,shot_005,55,She reached out to touch the gold inlay.,audio_005
632,26333333,26.333333,shot_005,56,She reached out to touch the gold inlay.,audio_005
633,26375000,26.375000,shot_005,57,She reached out to touch the gold inlay.,audio_005
634,26416667,26.416667,shot_005,58,She reached out to touch the gold inlay.,audio_005
635,26458333,26.458333,shot_005,59,She reached out to touch the gold inlay.,audio_005
636,26500000,26.500000,shot_005,60,She reached out to touch the gold inlay.,audio_005
637,26541667,26.541667,shot_005,61,She reached out to touch the gold inlay.,audio_005
638,26583333,26.583333,shot_005,62,She reached out to touch the gold inlay.,audio_005
639,26625000,26.625000,shot_005,63,She reached out to touch the gold inlay.,audio_005
640,26666667,26.666667,shot_005,64,She reached out to touch the gold inlay.,audio_005
641,26708333,26.708333,shot_005,65,She reached out to touch the gold inlay.,audio_005
642,26750000,26.750000,shot_005,66,She reached out to touch the gold inlay.,audio_005
643,26791667,26.791667,shot_005,67,She reached out to touch the gold inlay.,audio_005
644,26833333,26.833333,shot_005,68,She reached out to touch the gold inlay.,audio_005
645,26875000,26.875000,shot_005,69,She reached out to touch the gold inlay.,audio_005
646,26916667,26.916667,shot_005,70,She reached out to touch the gold inlay.,audio_005
647,26958333,26.958333,shot_005,71,She reached out to touch the gold inlay.,audio_005
648,27000000,27.000000,shot_005,72,She reached out to touch the gold inlay.,audio_005
649,27041667,27.041667,shot_005,73,She reached out to touch the gold inlay.,audio_005
650,27083333,27.083333,shot_005,74,She reached out to touch the gold inlay.,audio_005
651,27125000,27.125000,shot_005,75,She reached out to touch the gold inlay.,audio_005
652,27166667,27.166667,shot_005,76,She reached out to touch the gold inlay.,audio_005
653,27208333,27.208333,shot_005,77,She reached out to touch the gold inlay.,audio_005
654,27250000,27.250000,shot_005,78,She reached out to touch the gold inlay.,audio_005
655,27291667,27.291667,shot_005,79,She reached out to touch the gold inlay.,audio_005
656,27333333,27.333333,shot_005,80,She reached out to touch the gold inlay.,audio_005
657,27375000,27.375000,shot_005,81,She reached out to touch the gold inlay.,audio_005
658,27416667,27.416667,shot_005,82,She reached out to touch the gold inlay.,audio_005
659,27458333,27.458333,shot_005,83,She reached out to touch the gold inlay.,audio_005
660,27500000,27.500000,shot_005,84,She reached out to touch the gold inlay.,audio_005
661,27541667,27.541667,shot_005,85,She reached out to touch the gold inlay.,audio_005
662,27583333,27.583333,shot_005,86,She reached out to touch the gold inlay.,audio_005
663,27625000,27.625000,shot_005,87,She reached out to touch the gold inlay.,audio_005
664,27666667,27.666667,shot_005,88,She reached out to touch the gold inlay.,audio_005
665,27708333,27.708333,shot_005,89,She reached out to touch the gold inlay.,audio_005
666,27750000,27.750000,shot_005,90,She reached out to touch the gold inlay.,audio_005
667,27791667,27.791667,shot_005,91,She reached out to touch the gold inlay.,audio_005
668,27833333,27.833333,shot_005,92,She reached out to touch the gold inlay.,audio_005
669,27875000,27.875000,shot_005,93,She reached out to touch the gold inlay.,audio_005
670,27916667,27.916667,shot_005,94,She reached out to touch the gold inlay.,audio_005
671,27958333,27.958333,shot_005,95,She reached out to touch the gold inlay.,audio_005
672,28000000,28.000000,shot_005,96,She reached out to touch the gold inlay.,audio_005
673,28041667,28.041667,shot_005,97,She reached out to touch the gold inlay.,audio_005
674,28083333,28.083333,shot_005,98,She reached out to touch the gold inlay.,audio_005
675,28125000,28.125000,shot_005,99,She reached out to touch the gold inlay.,audio_005
676,28166667,28.166667,shot_005,100,She reached out to touch the gold inlay.,audio_005
677,28208333,28.208333,shot_005,101,She reached out to touch the gold inlay.,audio_005
678,28250000,28.250000,shot_005,102,She reached out to touch the gold inlay.,audio_005
679,28291667,28.291667,shot_005,103,She reached out to touch the gold inlay.,audio_005
680,28333333,28.333333,shot_005,104,She reached out to touch the gold inlay.,audio_005
681,28375000,28.375000,shot_005,105,She reached out to touch the gold inlay.,audio_005
682,28416667,28.416667,shot_005,106,She reached out to touch the gold inlay.,audio_005
683,28458333,28.458333,shot_005,107,She reached out to touch the gold inlay.,audio_005
684,28500000,28.500000,shot_005,108,She reached out to touch the gold inlay.,audio_005
685,28541667,28.541667,shot_005,109,She reached out to touch the gold inlay.,audio_005
686,28583333,28.583333,shot_005,110,She reached out to touch the gold inlay.,audio_005
687,28625000,28.625000,shot_005,111,She reached out to touch the gold inlay.,audio_005
688,28666667,28.666667,shot_005,112,She reached out to touch the gold inlay.,audio_005
689,28708333,28.708333,shot_005,113,She reached out to touch the gold inlay.,audio_005
690,28750000,28.750000,shot_005,114,She reached out to touch the gold inlay.,audio_005
691,28791667,28.791667,shot_005,115,She reached out to touch the gold inlay.,audio_005
692,28833333,28.833333,shot_005,116,She reached out to touch the gold inlay.,audio_005
693,28875000,28.875000,shot_005,117,She reached out to touch the gold inlay.,audio_005
694,28916667,28.916667,shot_005,118,She reached out to touch the gold inlay.,audio_005
695,28958333,28.958333,shot_005,119,She reached out to touch the gold inlay.,audio_005
696,29000000,29.000000,shot_005,120,She reached out to touch the gold inlay.,audio_005
697,29041667,29.041667,shot_005,121,She reached out to touch the gold inlay.,audio_005
698,29083333,29.083333,shot_005,122,She reached out to touch the gold inlay.,audio_005
699,29125000,29.125000,shot_005,123,She reached out to touch the gold inlay.,audio_005
700,29166667,29.166667,shot_005,124,She reached out to touch the gold inlay.,audio_005
701,29208333,29.208333,shot_005,125,She reached out to touch the gold inlay.,audio_005
702,29250000,29.250000,shot_005,126,She reached out to touch the gold inlay.,audio_005
703,29291667,29.291667,shot_005,127,She reached out to touch the gold inlay.,audio_005
704,29333333,29.333333,shot_005,128,She reached out to touch the gold inlay.,audio_005
705,29375000,29.375000,shot_005,129,She reached out to touch the gold inlay.,audio_005
706,29416667,29.416667,shot_005,130,She reached out to touch the gold inlay.,audio_005
707,29458333,29.458333,shot_005,131,She reached out to touch the gold inlay.,audio_005
708,29500000,29.500000,shot_005,132,,audio_005
709,29541667,29.541667,shot_005,133,,audio_005
710,29583333,29.583333,shot_005,134,,audio_005
711,29625000,29.625000,shot_005,135,,audio_005
712,29666667,29.666667,shot_005,136,,audio_005
713,29708333,29.708333,shot_005,137,,audio_005
714,29750000,29.750000,shot_005,138,,audio_005
715,29791667,29.791667,shot_005,139,,audio_005
716,29833333,29.833333,shot_005,140,,audio_005
717,29875000,29.875000,shot_005,141,,audio_005
718,29916667,29.916667,shot_005,142,,audio_005
719,29958333,29.958333,shot_005,143,,audio_005
720,30000000,30.000000,shot_006,0,,audio_006
721,30041667,30.041667,shot_006,1,,audio_006
722,30083333,30.083333,shot_006,2,,audio_006
723,30125000,30.125000,shot_006,3,,audio_006
724,30166667,30.166667,shot_006,4,,audio_006
725,30208333,30.208333,shot_006,5,,audio_006
726,30250000,30.250000,shot_006,6,,audio_006
727,30291667,30.291667,shot_006,7,,audio_006
728,30333333,30.333333,shot_006,8,,audio_006
729,30375000,30.375000,shot_006,9,,audio_006
730,30416667,30.416667,shot_006,10,,audio_006
731,30458333,30.458333,shot_006,11,,audio_006
732,30500000,30.500000,shot_006,12,,audio_006
733,30541667,30.541667,shot_006,13,,audio_006
734,30583333,30.583333,shot_006,14,,audio_006
735,30625000,30.625000,shot_006,15,,audio_006
736,30666667,30.666667,shot_006,16,,audio_006
737,30708333,30.708333,shot_006,17,,audio_006
738,30750000,30.750000,shot_006,18,,audio_006
739,30791667,30.791667,shot_006,19,,audio_006
740,30833333,30.833333,shot_006,20,,audio_006
741,30875000,30.875000,shot_006,21,,audio_006
742,30916667,30.916667,shot_006,22,,audio_006
743,30958333,30.958333,shot_006,23,,audio_006
744,31000000,31.000000,shot_006,24,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
745,31041667,31.041667,shot_006,25,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
746,31083333,31.083333,shot_006,26,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
747,31125000,31.125000,shot_006,27,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
748,31166667,31.166667,shot_006,28,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
749,31208333,31.208333,shot_006,29,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
750,31250000,31.250000,shot_006,30,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
751,31291667,31.291667,shot_006,31,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
752,31333333,31.333333,shot_006,32,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
753,31375000,31.375000,shot_006,33,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
754,31416667,31.416667,shot_006,34,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
755,31458333,31.458333,shot_006,35,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
756,31500000,31.500000,shot_006,36,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
757,31541667,31.541667,shot_006,37,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
758,31583333,31.583333,shot_006,38,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
759,31625000,31.625000,shot_006,39,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
760,31666667,31.666667,shot_006,40,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
761,31708333,31.708333,shot_006,41,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
762,31750000,31.750000,shot_006,42,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
763,31791667,31.791667,shot_006,43,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
764,31833333,31.833333,shot_006,44,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
765,31875000,31.875000,shot_006,45,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
766,31916667,31.916667,shot_006,46,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
767,31958333,31.958333,shot_006,47,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
768,32000000,32.000000,shot_006,48,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
769,32041667,32.041667,shot_006,49,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
770,32083333,32.083333,shot_006,50,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
771,32125000,32.125000,shot_006,51,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
772,32166667,32.166667,shot_006,52,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
773,32208333,32.208333,shot_006,53,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
774,32250000,32.250000,shot_006,54,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
775,32291667,32.291667,shot_006,55,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
776,32333333,32.333333,shot_006,56,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
777,32375000,32.375000,shot_006,57,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
778,32416667,32.416667,shot_006,58,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
779,32458333,32.458333,shot_006,59,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
780,32500000,32.500000,shot_006,60,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
781,32541667,32.541667,shot_006,61,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
782,32583333,32.583333,shot_006,62,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
783,32625000,32.625000,shot_006,63,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
784,32666667,32.666667,shot_006,64,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
785,32708333,32.708333,shot_006,65,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
786,32750000,32.750000,shot_006,66,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
787,32791667,32.791667,shot_006,67,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
788,32833333,32.833333,shot_006,68,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
789,32875000,32.875000,shot_006,69,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
790,32916667,32.916667,shot_006,70,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
791,32958333,32.958333,shot_006,71,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
792,33000000,33.000000,shot_006,72,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
793,33041667,33.041667,shot_006,73,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
794,33083333,33.083333,shot_006,74,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
795,33125000,33.125000,shot_006,75,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
796,33166667,33.166667,shot_006,76,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
797,33208333,33.208333,shot_006,77,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
798,33250000,33.250000,shot_006,78,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
799,33291667,33.291667,shot_006,79,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
800,33333333,33.333333,shot_006,80,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
801,33375000,33.375000,shot_006,81,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
802,33416667,33.416667,shot_006,82,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
803,33458333,33.458333,shot_006,83,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
804,33500000,33.500000,shot_006,84,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
805,33541667,33.541667,shot_006,85,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
806,33583333,33.583333,shot_006,86,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
807,33625000,33.625000,shot_006,87,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
808,33666667,33.666667,shot_006,88,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
809,33708333,33.708333,shot_006,89,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
810,33750000,33.750000,shot_006,90,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
811,33791667,33.791667,shot_006,91,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
812,33833333,33.833333,shot_006,92,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
813,33875000,33.875000,shot_006,93,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
814,33916667,33.916667,shot_006,94,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
815,33958333,33.958333,shot_006,95,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
816,34000000,34.000000,shot_006,96,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
817,34041667,34.041667,shot_006,97,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
818,34083333,34.083333,shot_006,98,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
819,34125000,34.125000,shot_006,99,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
820,34166667,34.166667,shot_006,100,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
821,34208333,34.208333,shot_006,101,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
822,34250000,34.250000,shot_006,102,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
823,34291667,34.291667,shot_006,103,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
824,34333333,34.333333,shot_006,104,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
825,34375000,34.375000,shot_006,105,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
826,34416667,34.416667,shot_006,106,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
827,34458333,34.458333,shot_006,107,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
828,34500000,34.500000,shot_006,108,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
829,34541667,34.541667,shot_006,109,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
830,34583333,34.583333,shot_006,110,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
831,34625000,34.625000,shot_006,111,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
832,34666667,34.666667,shot_006,112,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
833,34708333,34.708333,shot_006,113,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
834,34750000,34.750000,shot_006,114,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
835,34791667,34.791667,shot_006,115,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
836,34833333,34.833333,shot_006,116,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
837,34875000,34.875000,shot_006,117,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
838,34916667,34.916667,shot_006,118,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
839,34958333,34.958333,shot_006,119,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
840,35000000,35.000000,shot_006,120,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
841,35041667,35.041667,shot_006,121,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
842,35083333,35.083333,shot_006,122,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
843,35125000,35.125000,shot_006,123,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
844,35166667,35.166667,shot_006,124,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
845,35208333,35.208333,shot_006,125,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
846,35250000,35.250000,shot_006,126,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
847,35291667,35.291667,shot_006,127,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
848,35333333,35.333333,shot_006,128,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
849,35375000,35.375000,shot_006,129,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
850,35416667,35.416667,shot_006,130,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
851,35458333,35.458333,shot_006,131,[TEMPORAL MATCH CUT] Three thousand years later... The sacrifice was never forgotten.,audio_006
852,35500000,35.500000,shot_006,132,,audio_006
853,35541667,35.541667,shot_006,133,,audio_006
854,35583333,35.583333,shot_006,134,,audio_006
855,35625000,35.625000,shot_006,135,,audio_006
856,35666667,35.666667,shot_006,136,,audio_006
857,35708333,35.708333,shot_006,137,,audio_006
858,35750000,35.750000,shot_006,138,,audio_006
859,35791667,35.791667,shot_006,139,,audio_006
860,35833333,35.833333,shot_006,140,,audio_006
861,35875000,35.875000,shot_006,141,,audio_006
862,35916667,35.916667,shot_006,142,,audio_006
863,35958333,35.958333,shot_006,143,,audio_006
864,36000000,36.000000,shot_007,0,,audio_007
865,36041667,36.041667,shot_007,1,,audio_007
866,36083333,36.083333,shot_007,2,,audio_007
867,36125000,36.125000,shot_007,3,,audio_007
868,36166667,36.166667,shot_007,4,,audio_007
869,36208333,36.208333,shot_007,5,,audio_007
870,36250000,36.250000,shot_007,6,,audio_007
871,36291667,36.291667,shot_007,7,,audio_007
872,36333333,36.333333,shot_007,8,,audio_007
873,36375000,36.375000,shot_007,9,,audio_007
874,36416667,36.416667,shot_007,10,,audio_007
875,36458333,36.458333,shot_007,11,,audio_007
876,36500000,36.500000,shot_007,12,,audio_007
877,36541667,36.541667,shot_007,13,,audio_007
878,36583333,36.583333,shot_007,14,,audio_007
879,36625000,36.625000,shot_007,15,,audio_007
880,36666667,36.666667,shot_007,16,,audio_007
881,36708333,36.708333,shot_007,17,,audio_007
882,36750000,36.750000,shot_007,18,,audio_007
883,36791667,36.791667,shot_007,19,,audio_007
884,36833333,36.833333,shot_007,20,,audio_007
885,36875000,36.875000,shot_007,21,,audio_007
886,36916667,36.916667,shot_007,22,,audio_007
887,36958333,36.958333,shot_007,23,,audio_007
888,37000000,37.000000,shot_007,24,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
889,37041667,37.041667,shot_007,25,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
890,37083333,37.083333,shot_007,26,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
891,37125000,37.125000,shot_007,27,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
892,37166667,37.166667,shot_007,28,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
893,37208333,37.208333,shot_007,29,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
894,37250000,37.250000,shot_007,30,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
895,37291667,37.291667,shot_007,31,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
896,37333333,37.333333,shot_007,32,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
897,37375000,37.375000,shot_007,33,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
898,37416667,37.416667,shot_007,34,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
899,37458333,37.458333,shot_007,35,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
900,37500000,37.500000,shot_007,36,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
901,37541667,37.541667,shot_007,37,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
902,37583333,37.583333,shot_007,38,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
903,37625000,37.625000,shot_007,39,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
904,37666667,37.666667,shot_007,40,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
905,37708333,37.708333,shot_007,41,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
906,37750000,37.750000,shot_007,42,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
907,37791667,37.791667,shot_007,43,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
908,37833333,37.833333,shot_007,44,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
909,37875000,37.875000,shot_007,45,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
910,37916667,37.916667,shot_007,46,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
911,37958333,37.958333,shot_007,47,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
912,38000000,38.000000,shot_007,48,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
913,38041667,38.041667,shot_007,49,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
914,38083333,38.083333,shot_007,50,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
915,38125000,38.125000,shot_007,51,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
916,38166667,38.166667,shot_007,52,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
917,38208333,38.208333,shot_007,53,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
918,38250000,38.250000,shot_007,54,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
919,38291667,38.291667,shot_007,55,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
920,38333333,38.333333,shot_007,56,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
921,38375000,38.375000,shot_007,57,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
922,38416667,38.416667,shot_007,58,Kaelen's hand touched the glowing cyan conduit of Aulis-9.,audio_007
